CompanyId,VATPeriod,VATDate,Sector,SizeCategory,TotalObligation,ActualPayment,UnderPayment,TransactionCount,ComplianceRate
2070,2024 Q4,2024-12-31,Importer,Small,67072.84,0.0,67072.84,56,0.0
2070,2025 Q1,2025-03-31,Importer,Small,59853.33,0.0,59853.33,48,0.0
2070,2025 Q2,2025-06-30,Importer,Small,62083.85,5092.94,56990.92,54,0.082
2070,2025 Q3,2025-09-30,Importer,Small,61980.31,5063.99,56916.29,56,0.0817
2071,2023 Q1,2023-03-31,Importer,Small,59664.31,36683.71,22980.58,98,0.6148
2071,2023 Q2,2023-06-30,Importer,Small,58904.12,29925.06,28979.07,92,0.508
2071,2023 Q3,2023-09-30,Importer,Small,61355.18,31499.43,29855.62,92,0.5134
2071,2023 Q4,2023-12-31,Importer,Small,63677.0,47997.07,15679.92,94,0.7538
2071,2024 Q1,2024-03-31,Importer,Small,66276.34,45947.56,20328.83,92,0.6933
2071,2024 Q2,2024-06-30,Importer,Small,60985.74,48509.52,12476.210000000001,91,0.7954
2071,2024 Q3,2024-09-30,Importer,Small,61276.4,42572.04,18704.32,92,0.6948
2071,2024 Q4,2024-12-31,Importer,Small,69119.43,39955.729999999996,29163.71,98,0.5781
2071,2025 Q1,2025-03-31,Importer,Small,61805.36,40615.06,21190.29,86,0.6571
2071,2025 Q2,2025-06-30,Importer,Small,64617.58,44778.24,19839.32,91,0.693
2071,2025 Q3,2025-09-30,Importer,Small,63691.17,45936.89,17754.31,99,0.7212
2072,2023 Q1,2023-03-31,Importer,Medium,28581.69,28311.37,270.37,14,0.9905
2072,2023 Q2,2023-06-30,Importer,Medium,25591.01,24654.64,936.38,13,0.9634
2072,2023 Q3,2023-09-30,Importer,Medium,27348.49,26674.74,673.73,13,0.9754
2072,2023 Q4,2023-12-31,Importer,Medium,32207.27,30953.05,1254.23,13,0.9611
2072,2024 Q1,2024-03-31,Importer,Medium,31147.32,29882.71,1264.59,13,0.9594
2072,2024 Q2,2024-06-30,Importer,Medium,27698.98,27645.52,53.45,13,0.9981
2072,2024 Q3,2024-09-30,Importer,Medium,28940.69,28728.62,212.07,13,0.9927
2072,2024 Q4,2024-12-31,Importer,Medium,37877.56,36906.229999999996,971.34,14,0.9744
2072,2025 Q1,2025-03-31,Importer,Medium,32319.17,31151.88,1167.3,12,0.9639
2072,2025 Q2,2025-06-30,Importer,Medium,30773.53,30396.42,377.12,13,0.9877
2072,2025 Q3,2025-09-30,Importer,Medium,30937.77,29468.61,1469.17,14,0.9525
