CompanyId,VATPeriod,Good_Beef_Meat_DKK,Good_Beef_Meat_mp_DKK,Good_Beer_DKK,Good_Bread_DKK,Good_Bread_fp_DKK,Good_Cafe_Service_DKK,Good_Canned_DKK,Good_Canned_fp_DKK,Good_Cattle_Feed_DKK,Good_Cheese_DKK,Good_Cheese_fp_DKK,Good_Chicken_Feed_DKK,Good_Chicken_Meat_DKK,Good_Chicken_Meat_mp_DKK,Good_Cleaning_Service_DKK,Good_Coffee_Beans_DKK,Good_Cream_DKK,Good_Cream_fp_DKK,Good_Delicacies_DKK,Good_Detergents_DKK,Good_Eggs_DKK,Good_Eggs_farm_DKK,Good_Fertilizer_DKK,Good_Fine_Meat_Meal_DKK,Good_Fine_Vegetarian_Meal_DKK,Good_Flour_DKK,Good_Flour_fp_DKK,Good_Grain_DKK,Good_Juice_DKK,Good_Lettuce_DKK,Good_Live_Cattle_DKK,Good_Live_Chickens_DKK,Good_Live_Pigs_DKK,Good_Machinery_DKK,Good_Pig_Feed_DKK,Good_Pizza_Boxes_DKK,Good_Pizza_Meal_DKK,Good_Pork_Meat_DKK,Good_Pork_Meat_mp_DKK,Good_Processed_Lettuce_DKK,Good_Processed_Lettuce_fp_DKK,Good_Processed_Milk_DKK,Good_Processed_Milk_fp_DKK,Good_Raw_Milk_DKK,Good_Seeds_DKK,Good_Soft_Drinks_DKK,Good_Tea_Leaves_DKK,Good_Tomatoes_DKK,Good_Wine_DKK,Good_Beef_Meat_Qty,Good_Beef_Meat_mp_Qty,Good_Beer_Qty,Good_Bread_Qty,Good_Bread_fp_Qty,Good_Cafe_Service_Qty,Good_Canned_Qty,Good_Canned_fp_Qty,Good_Cattle_Feed_Qty,Good_Cheese_Qty,Good_Cheese_fp_Qty,Good_Chicken_Feed_Qty,Good_Chicken_Meat_Qty,Good_Chicken_Meat_mp_Qty,Good_Cleaning_Service_Qty,Good_Coffee_Beans_Qty,Good_Cream_Qty,Good_Cream_fp_Qty,Good_Delicacies_Qty,Good_Detergents_Qty,Good_Eggs_Qty,Good_Eggs_farm_Qty,Good_Fertilizer_Qty,Good_Fine_Meat_Meal_Qty,Good_Fine_Vegetarian_Meal_Qty,Good_Flour_Qty,Good_Flour_fp_Qty,Good_Grain_Qty,Good_Juice_Qty,Good_Lettuce_Qty,Good_Live_Cattle_Qty,Good_Live_Chickens_Qty,Good_Live_Pigs_Qty,Good_Machinery_Qty,Good_Pig_Feed_Qty,Good_Pizza_Boxes_Qty,Good_Pizza_Meal_Qty,Good_Pork_Meat_Qty,Good_Pork_Meat_mp_Qty,Good_Processed_Lettuce_Qty,Good_Processed_Lettuce_fp_Qty,Good_Processed_Milk_Qty,Good_Processed_Milk_fp_Qty,Good_Raw_Milk_Qty,Good_Seeds_Qty,Good_Soft_Drinks_Qty,Good_Tea_Leaves_Qty,Good_Tomatoes_Qty,Good_Wine_Qty,VATDate,ExpectedOutputVAT,OutputVAT,OutputVAT_Prev_1,OutputVAT_Prev_2,SizeCategory_Large,SizeCategory_Medium,SizeCategory_Small,Sector_Cafe,Sector_Cleaning_Services,Sector_Crop_Farmers,Sector_Customer,Sector_Distributors,Sector_Fine_Dine_Meat,Sector_Fine_Dine_Vegetarian,Sector_Food_Processors,Sector_Livestock_Farmers,Sector_Meat_Processors,Sector_Pizzeria
302,2024 Q3,0.0,0.0,0.0,21514.48,0.0,0.0,0.0,0.0,0.0,64382.46,0.0,0.0,11891.64,0.0,18208.59,14030.62,0.0,0.0,0.0,0.0,6282.82,0.0,0.0,0.0,0.0,29733.58,0.0,0.0,7001.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3614.85,0.0,17176.260000000002,0.0,0.0,0.0,2709.62,1121.08,0.0,0.0,0.0,0.0,0.0,384.408545,0.0,0.0,0.0,0.0,0.0,192.20427,0.0,0.0,96.102138,0.0,3.0,96.102138,0.0,0.0,0.0,0.0,153.763419,0.0,0.0,0.0,0.0,576.612816,0.0,0.0,384.408545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.102138,0.0,288.306407,0.0,0.0,0.0,192.20427,5.766128,0.0,0.0,2024-09-30,109139.0,106520.0,121579.0,121579.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
302,2024 Q4,0.0,0.0,0.0,24735.73,0.0,0.0,0.0,0.0,0.0,88289.07,0.0,0.0,16307.25,0.0,18208.59,17172.96,0.0,0.0,0.0,0.0,8615.78,0.0,0.0,0.0,0.0,32880.21,0.0,0.0,7528.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3996.4700000000003,0.0,23554.18,0.0,0.0,0.0,2913.54,1205.45,0.0,0.0,0.0,0.0,0.0,408.00001399999996,0.0,0.0,0.0,0.0,0.0,204.000008,0.0,0.0,102.00000299999999,0.0,3.0,102.00000299999999,0.0,0.0,0.0,0.0,163.200008,0.0,0.0,0.0,0.0,612.000021,0.0,0.0,408.00001399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.00000299999999,0.0,306.00001,0.0,0.0,0.0,204.000008,6.12,0.0,0.0,2024-12-31,131647.0,131647.0,106520.0,121579.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
302,2025 Q1,0.0,0.0,0.0,16206.15,0.0,0.0,0.0,0.0,0.0,52479.41,0.0,0.0,9250.130000000001,0.0,18208.59,9750.47,0.0,0.0,0.0,0.0,4887.22,0.0,0.0,0.0,0.0,22252.41,0.0,0.0,4456.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.61,0.0,14000.7,0.0,0.0,0.0,1724.53,713.49,0.0,0.0,0.0,0.0,0.0,244.284867,0.0,0.0,0.0,0.0,0.0,122.142433,0.0,0.0,61.071216,0.0,3.0,61.071216,0.0,0.0,0.0,0.0,97.71394699999999,0.0,0.0,0.0,0.0,366.4273,0.0,0.0,244.284867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.071216,0.0,183.213649,0.0,0.0,0.0,122.142433,3.664272,0.0,0.0,2025-03-31,80862.0,79164.0,131647.0,106520.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
302,2025 Q2,0.0,0.0,0.0,22926.01,0.0,0.0,0.0,0.0,0.0,56856.979999999996,0.0,0.0,10501.64,0.0,18208.59,11627.13,0.0,0.0,0.0,0.0,5548.44,0.0,0.0,0.0,0.0,29623.010000000002,0.0,0.0,5857.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569.56,0.0,15168.59,0.0,0.0,0.0,2266.84,937.88,0.0,0.0,0.0,0.0,0.0,348.668114,0.0,0.0,0.0,0.0,0.0,160.796176,0.0,0.0,80.398088,0.0,3.0,80.398088,0.0,0.0,0.0,0.0,128.636942,0.0,0.0,0.0,0.0,482.388529,0.0,0.0,321.592352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.398088,0.0,241.194263,0.0,0.0,0.0,160.796176,4.823885,0.0,0.0,2025-06-30,94203.0,92978.0,79164.0,131647.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
302,2025 Q3,0.0,0.0,0.0,19628.670000000002,0.0,0.0,0.0,0.0,0.0,58580.7,0.0,0.0,10820.02,0.0,18208.59,12767.57,0.0,0.0,0.0,0.0,5716.66,0.0,0.0,0.0,0.0,27141.85,0.0,0.0,6390.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462.38,0.0,15628.45,0.0,0.0,0.0,2472.94,1023.16,0.0,0.0,0.0,0.0,0.0,350.831558,0.0,0.0,0.0,0.0,0.0,175.415778,0.0,0.0,87.707889,0.0,3.0,87.707889,0.0,0.0,0.0,0.0,140.332623,0.0,0.0,0.0,0.0,526.247335,0.0,0.0,350.831558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.084744,0.0,263.123668,0.0,0.0,0.0,175.415778,5.262476,0.0,0.0,2025-09-30,99120.0,99120.0,92978.0,79164.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
303,2024 Q2,0.0,0.0,0.0,104501.16,0.0,0.0,0.0,0.0,0.0,276425.55,0.0,0.0,52346.18,0.0,52169.13,56220.61,0.0,0.0,0.0,0.0,27807.85,0.0,0.0,0.0,0.0,147292.91999999998,0.0,0.0,41433.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17751.85,0.0,68526.98,0.0,0.0,0.0,11370.88,6327.87,0.0,0.0,0.0,0.0,0.0,1608.697364,0.0,0.0,0.0,0.0,0.0,804.3486800000001,0.0,0.0,402.174341,0.0,3.0,402.174341,0.0,0.0,0.0,0.0,643.478945,0.0,0.0,0.0,0.0,2413.046042,0.0,0.0,1608.697364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.174341,0.0,1206.523022,0.0,0.0,0.0,804.3486800000001,24.13046,0.0,0.0,2024-06-30,432320.0,387791.0,387791.0,387791.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2024 Q3,0.0,0.0,0.0,86629.51,0.0,0.0,0.0,0.0,0.0,254785.72,0.0,0.0,48248.27,0.0,69558.84,54886.04,0.0,0.0,0.0,0.0,25630.94,0.0,0.0,0.0,0.0,119698.64,0.0,0.0,39703.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14552.01,0.0,63162.409999999996,0.0,0.0,0.0,10896.09,6063.66,0.0,0.0,0.0,0.0,0.0,1541.526889,0.0,0.0,0.0,0.0,0.0,770.763446,0.0,0.0,385.381723,0.0,4.0,385.381723,0.0,0.0,0.0,0.0,616.610756,0.0,0.0,0.0,0.0,2312.290334,0.0,0.0,1541.526889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.381723,0.0,1156.145166,0.0,0.0,0.0,770.763446,23.122903,0.0,0.0,2024-09-30,414707.0,351257.0,387791.0,387791.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2024 Q4,0.0,0.0,0.0,87736.53,0.0,0.0,0.0,0.0,0.0,304573.46,0.0,0.0,62393.479999999996,0.0,52169.13,58877.32,0.0,0.0,0.0,0.0,30639.46,0.0,0.0,0.0,0.0,116863.68000000001,0.0,0.0,37746.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14204.21,0.0,75504.99,0.0,0.0,0.0,10359.21,5764.87,0.0,0.0,0.0,0.0,0.0,1446.26243,0.0,0.0,0.0,0.0,0.0,723.131217,0.0,0.0,391.123922,0.0,3.0,361.565608,0.0,0.0,0.0,0.0,578.504974,0.0,0.0,0.0,0.0,2169.393645,0.0,0.0,1446.26243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.565608,0.0,1084.696822,0.0,0.0,0.0,723.131217,21.693938,0.0,0.0,2024-12-31,457537.0,350473.0,351257.0,387791.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2025 Q1,0.0,0.0,0.0,95559.1,0.0,0.0,0.0,0.0,0.0,307541.81,0.0,0.0,55588.95,0.0,69558.84,56715.06,0.0,0.0,0.0,0.0,29530.5,0.0,0.0,0.0,0.0,130864.31,0.0,0.0,40882.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15847.76,0.0,76240.84,0.0,0.0,0.0,10314.01,5739.73,0.0,0.0,0.0,0.0,0.0,1461.123926,0.0,0.0,0.0,0.0,0.0,730.561963,0.0,0.0,365.280981,0.0,4.0,365.280981,0.0,0.0,0.0,0.0,584.44957,0.0,0.0,0.0,0.0,2191.68589,0.0,0.0,1586.763436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.280981,0.0,1095.842944,0.0,0.0,0.0,730.561963,21.916859,0.0,0.0,2025-03-31,463259.0,399329.0,350473.0,351257.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2025 Q2,0.0,0.0,0.0,108408.28,0.0,0.0,0.0,0.0,0.0,285730.41000000003,0.0,0.0,54108.21,0.0,52169.13,58233.71,0.0,0.0,0.0,0.0,28743.88,0.0,0.0,0.0,0.0,152896.53,0.0,0.0,42780.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18422.26,0.0,70833.68,0.0,0.0,0.0,11740.73,6533.6900000000005,0.0,0.0,0.0,0.0,0.0,1661.023293,0.0,0.0,0.0,0.0,0.0,830.511647,0.0,0.0,415.255822,0.0,3.0,415.255822,0.0,0.0,0.0,0.0,664.409317,0.0,0.0,0.0,0.0,2491.534938,0.0,0.0,1661.023293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.255822,0.0,1245.767469,0.0,0.0,0.0,830.511647,24.91535,0.0,0.0,2025-06-30,470718.0,416115.0,399329.0,350473.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
303,2025 Q3,0.0,0.0,0.0,93254.7,0.0,0.0,0.0,0.0,0.0,274041.95,0.0,0.0,51894.79,0.0,69558.84,59087.0,0.0,0.0,0.0,0.0,27568.05,0.0,0.0,0.0,0.0,128874.36,0.0,0.0,42780.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15667.58,0.0,67936.08,0.0,0.0,0.0,11740.54,6533.59,0.0,0.0,0.0,0.0,0.0,1660.995469,0.0,0.0,0.0,0.0,0.0,830.497735,0.0,0.0,415.248868,0.0,4.0,415.248868,0.0,0.0,0.0,0.0,664.398188,0.0,0.0,0.0,0.0,2491.493206,0.0,0.0,1660.995469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.248868,0.0,1245.746603,0.0,0.0,0.0,830.497735,24.91493,0.0,0.0,2025-09-30,456225.0,379579.0,416115.0,399329.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
304,2024 Q2,0.0,0.0,0.0,20396.41,0.0,0.0,0.0,0.0,0.0,54953.479999999996,0.0,0.0,10303.77,0.0,19931.25,8764.08,0.0,0.0,0.0,0.0,5273.51,0.0,0.0,0.0,0.0,26201.66,0.0,0.0,5777.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3439.1,0.0,14293.71,0.0,0.0,0.0,2447.01,866.55,0.0,0.0,0.0,0.0,0.0,317.177481,0.0,0.0,0.0,0.0,0.0,158.58874,0.0,0.0,79.294368,0.0,3.0,79.294368,0.0,0.0,0.0,0.0,126.870994,0.0,0.0,0.0,0.0,475.76622199999997,0.0,0.0,317.177481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.294368,0.0,237.883109,0.0,0.0,0.0,158.58874,4.757663,0.0,0.0,2024-06-30,96936.0,96936.0,96936.0,96936.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
304,2024 Q3,0.0,0.0,0.0,18026.56,0.0,0.0,0.0,0.0,0.0,54010.89,0.0,0.0,10127.03,0.0,19931.25,9115.76,0.0,0.0,0.0,0.0,5183.04,0.0,0.0,0.0,0.0,22700.3,0.0,0.0,5891.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.41,0.0,14048.52,0.0,0.0,0.0,2495.48,883.74,0.0,0.0,0.0,0.0,0.0,323.458816,0.0,0.0,0.0,0.0,0.0,161.729409,0.0,0.0,80.864706,0.0,3.0,80.864706,0.0,0.0,0.0,0.0,129.383528,0.0,0.0,0.0,0.0,485.188226,0.0,0.0,323.458816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.864706,0.0,242.594113,0.0,0.0,0.0,161.729409,4.851882,0.0,0.0,2024-09-30,99082.0,99082.0,96936.0,96936.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
304,2024 Q4,0.0,0.0,0.0,19264.89,0.0,0.0,0.0,0.0,0.0,68146.77,0.0,0.0,12777.52,0.0,26575.0,10322.95,0.0,0.0,0.0,0.0,6539.58,0.0,0.0,0.0,0.0,23384.21,0.0,0.0,5916.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.26,0.0,17725.34,0.0,0.0,0.0,2505.86,887.42,0.0,0.0,0.0,0.0,0.0,320.486706,0.0,0.0,0.0,0.0,0.0,160.243353,0.0,0.0,80.121678,0.0,4.0,80.121678,0.0,0.0,0.0,0.0,128.194682,0.0,0.0,0.0,0.0,480.730058,0.0,0.0,320.486706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.121678,0.0,240.365028,0.0,0.0,0.0,160.243353,4.807301,0.0,0.0,2024-12-31,115485.0,115485.0,99082.0,96936.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
304,2025 Q1,0.0,0.0,0.0,22018.739999999998,0.0,0.0,0.0,0.0,0.0,72055.35,0.0,0.0,12895.46,0.0,19931.25,10417.210000000001,0.0,0.0,0.0,0.0,6599.93,0.0,0.0,0.0,0.0,27492.11,0.0,0.0,6173.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.5499999999997,0.0,18741.97,0.0,0.0,0.0,2614.81,926.01,0.0,0.0,0.0,0.0,0.0,339.353746,0.0,0.0,0.0,0.0,0.0,169.676874,0.0,0.0,84.838437,0.0,3.0,84.838437,0.0,0.0,0.0,0.0,135.741498,0.0,0.0,0.0,0.0,509.030619,0.0,0.0,339.353746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.838437,0.0,254.515309,0.0,0.0,0.0,169.676874,5.090307,0.0,0.0,2025-03-31,122590.0,122590.0,115485.0,99082.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
304,2025 Q2,0.0,0.0,0.0,25954.489999999998,0.0,0.0,0.0,0.0,0.0,69659.85,0.0,0.0,13061.210000000001,0.0,19931.25,11130.04,0.0,0.0,0.0,0.0,6684.78,0.0,0.0,0.0,0.0,33364.22,0.0,0.0,7311.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.93,0.0,18118.89,0.0,0.0,0.0,3096.96,1096.76,0.0,0.0,0.0,0.0,0.0,401.424461,0.0,0.0,0.0,0.0,0.0,200.712227,0.0,0.0,100.356115,0.0,3.0,100.356115,0.0,0.0,0.0,0.0,160.569785,0.0,0.0,0.0,0.0,602.136689,0.0,0.0,401.424461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.356115,0.0,301.068345,0.0,0.0,0.0,200.712227,6.021367,0.0,0.0,2025-06-30,129582.0,129582.0,122590.0,115485.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
304,2025 Q3,0.0,0.0,0.0,23073.41,0.0,0.0,0.0,0.0,0.0,69053.65,0.0,0.0,12947.57,0.0,26575.0,11667.5,0.0,0.0,0.0,0.0,6626.59,0.0,0.0,0.0,0.0,29062.23,0.0,0.0,7549.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.71,0.0,17961.23,0.0,0.0,0.0,3197.88,1132.47,0.0,0.0,0.0,0.0,0.0,414.50612,0.0,0.0,0.0,0.0,0.0,207.253061,0.0,0.0,103.626532,0.0,4.0,103.626532,0.0,0.0,0.0,0.0,165.802448,0.0,0.0,0.0,0.0,621.759182,0.0,0.0,414.50612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.626532,0.0,310.879591,0.0,0.0,0.0,207.253061,6.217592,0.0,0.0,2025-09-30,129910.0,129910.0,129582.0,122590.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305,2024 Q2,0.0,0.0,0.0,18554.28,0.0,0.0,0.0,0.0,0.0,45194.53,0.0,0.0,9488.27,0.0,19931.25,8063.29,0.0,0.0,0.0,0.0,5016.56,0.0,0.0,0.0,0.0,25389.36,0.0,0.0,6843.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107.59,0.0,12775.75,0.0,0.0,0.0,2787.11,846.99,0.0,0.0,0.0,0.0,0.0,290.43106,0.0,0.0,0.0,0.0,0.0,145.215531,0.0,0.0,72.607766,0.0,3.0,72.607766,0.0,0.0,0.0,0.0,116.172422,0.0,0.0,0.0,0.0,435.646591,0.0,0.0,290.43106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.607766,0.0,217.823296,0.0,0.0,0.0,145.215531,4.356466,0.0,0.0,2024-06-30,93633.0,45225.0,45225.0,45225.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305,2024 Q3,0.0,0.0,0.0,20744.98,0.0,0.0,0.0,0.0,0.0,56718.88,0.0,0.0,11907.74,0.0,19931.25,10714.99,0.0,0.0,0.0,0.0,6295.74,0.0,0.0,0.0,0.0,27778.1,0.0,0.0,8913.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.79,0.0,16033.52,0.0,0.0,0.0,3630.08,1103.19,0.0,0.0,0.0,0.0,0.0,378.274376,0.0,0.0,0.0,0.0,0.0,189.137187,0.0,0.0,94.568594,0.0,3.0,94.568594,0.0,0.0,0.0,0.0,151.30975,0.0,0.0,0.0,0.0,567.41156,0.0,0.0,378.274376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.568594,0.0,283.70578,0.0,0.0,0.0,189.137187,5.674117,0.0,0.0,2024-09-30,116457.0,54502.0,45225.0,45225.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305,2024 Q4,0.0,0.0,0.0,10460.529999999999,0.0,0.0,0.0,0.0,0.0,33525.22,0.0,0.0,7038.39,0.0,19931.25,5697.2300000000005,0.0,0.0,0.0,0.0,3721.25,0.0,0.0,0.0,0.0,13522.3,0.0,0.0,4239.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.75,0.0,9477.03,0.0,0.0,0.0,1726.46,524.68,0.0,0.0,0.0,0.0,0.0,177.178619,0.0,0.0,0.0,0.0,0.0,88.589311,0.0,0.0,44.294655,0.0,3.0,44.294655,0.0,0.0,0.0,0.0,70.871448,0.0,0.0,0.0,0.0,265.76793,0.0,0.0,177.178619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294655,0.0,132.883965,0.0,0.0,0.0,88.589311,2.65768,0.0,0.0,2024-12-31,68376.0,32273.0,54502.0,45225.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305,2025 Q1,0.0,0.0,0.0,13141.39,0.0,0.0,0.0,0.0,0.0,39346.020000000004,0.0,0.0,7885.77,0.0,19931.25,6363.62,0.0,0.0,0.0,0.0,4169.3,0.0,0.0,0.0,0.0,17436.16,0.0,0.0,4881.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.2799999999997,0.0,11122.48,0.0,0.0,0.0,1987.94,604.12,0.0,0.0,0.0,0.0,0.0,207.205918,0.0,0.0,0.0,0.0,0.0,103.602959,0.0,0.0,51.801479,0.0,3.0,51.801479,0.0,0.0,0.0,0.0,82.882367,0.0,0.0,0.0,0.0,310.808877,0.0,0.0,207.205918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.801479,0.0,155.404438,0.0,0.0,0.0,103.602959,3.108089,0.0,0.0,2025-03-31,76332.0,34731.0,32273.0,54502.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305,2025 Q2,0.0,0.0,0.0,17688.26,0.0,0.0,0.0,0.0,0.0,42924.09,0.0,0.0,9011.619999999999,0.0,19931.25,7634.88,0.0,0.0,0.0,0.0,4764.54,0.0,0.0,0.0,0.0,24220.13,0.0,0.0,6454.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.57,0.0,12133.94,0.0,0.0,0.0,2628.56,798.83,0.0,0.0,0.0,0.0,0.0,273.910681,0.0,0.0,0.0,0.0,0.0,136.955341,0.0,0.0,68.477669,0.0,3.0,68.477669,0.0,0.0,0.0,0.0,109.564272,0.0,0.0,0.0,0.0,410.866022,0.0,0.0,273.910681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.477669,0.0,205.43301,0.0,0.0,0.0,136.955341,4.10866,0.0,0.0,2025-06-30,93109.0,66387.0,34731.0,32273.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
305,2025 Q3,0.0,0.0,0.0,9860.6,0.0,0.0,0.0,0.0,0.0,26790.11,0.0,0.0,5624.4,0.0,19931.25,5084.97,0.0,0.0,0.0,0.0,2973.68,0.0,0.0,0.0,0.0,13220.33,0.0,0.0,4259.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.84,0.0,7573.12,0.0,0.0,0.0,1734.48,527.12,0.0,0.0,0.0,0.0,0.0,180.743519,0.0,0.0,0.0,0.0,0.0,90.371759,0.0,0.0,45.18588,0.0,3.0,45.18588,0.0,0.0,0.0,0.0,72.297408,0.0,0.0,0.0,0.0,271.115278,0.0,0.0,180.743519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.18588,0.0,135.557639,0.0,0.0,0.0,90.371759,2.711154,0.0,0.0,2025-09-30,58438.0,42309.0,66387.0,34731.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
306,2024 Q2,0.0,0.0,0.0,21094.32,0.0,0.0,0.0,0.0,0.0,55089.18,0.0,0.0,10496.34,0.0,15656.76,11382.07,0.0,0.0,0.0,0.0,5816.72,0.0,0.0,0.0,0.0,27524.23,0.0,0.0,8207.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.53,0.0,14602.83,0.0,0.0,0.0,2385.81,1196.06,0.0,0.0,0.0,0.0,0.0,318.645001,0.0,0.0,0.0,0.0,0.0,159.322498,0.0,0.0,79.66125,0.0,3.0,79.66125,0.0,0.0,0.0,0.0,127.458,0.0,0.0,0.0,0.0,477.967499,0.0,0.0,318.645001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66125,0.0,238.983749,0.0,0.0,0.0,159.322498,4.779676,0.0,0.0,2024-06-30,88382.0,69645.0,69645.0,69645.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
306,2024 Q3,0.0,0.0,0.0,17578.03,0.0,0.0,0.0,0.0,0.0,51043.74,0.0,0.0,9725.53,0.0,15656.76,11169.55,0.0,0.0,0.0,0.0,5389.57,0.0,0.0,0.0,0.0,22484.23,0.0,0.0,7905.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.52,0.0,13530.5,0.0,0.0,0.0,2297.83,1151.93,0.0,0.0,0.0,0.0,0.0,306.89387899999997,0.0,0.0,0.0,0.0,0.0,153.446939,0.0,0.0,76.72347,0.0,3.0,76.72347,0.0,0.0,0.0,0.0,122.757551,0.0,0.0,0.0,0.0,460.340818,0.0,0.0,306.89387899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.72347,0.0,230.170408,0.0,0.0,0.0,153.446939,4.603408,0.0,0.0,2024-09-30,85208.0,66036.0,69645.0,69645.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
